LOSSFILE	
FileFormatVersion	YLT_1.1
LossTableHeaderFormat	Manual Import
LossTableHeaderProducer	MAT-R
LossTableType	YLT
LossTableBasis	AM
CreateDate	2018-08-07
Model	Elements
ModelProvider	IF
ModelSystem	Elements
ModelSystemVersion	10.0.0.0
ModelSystemInstance	PRD
ResultsDatabaseName	IF_RES_2018_THFL
User	U000886
Simulation_Set_Id	7511
Peril	FL
Region	Thailand
Model_Version	10.0.0.0
ModelModule	DLM
Geo_Code	THA
SourceResultsReference	42
ResultsName	FPG_QS_SPL - FPG_QS_SPL
ResultsDescription	NA
Run_Date	2018-06-27
Run_Date	2018-06-27
Currency	THB
FinPerspective	GU
Years	100000
SimulationPeriodBasis	1
OccurrenceBasis	PerEvent
OEP2	0
OEP5	8169385
OEP10	131946097
OEP25	565116148
OEP50	1855095265
OEP100	2171342391
OEP200	2356876878
OEP250	2391373373
OEP500	2520814472
OEP1000	2683327326
OEP5000	2969410750
OEP10000	3104076686
AAL	86965188.90267
STD	352523451.318785
COV	4.05361565664306
#[HEADER-END]
EventID	Year	MM-DD(n)	Value
751104193	12220	10-06(0)	233118943
751104193	19118	10-08(0)	233118943
751104193	37815	06-25(0)	233118943
751104193	40817	10-08(0)	233118943
751104193	61410	05-16(0)	233118943
751104193	72275	06-15(0)	233118943
751104193	84711	09-27(0)	233118943
751104193	95215	09-13(0)	233118943
751104198	14621	09-09(0)	15781991
751104198	54669	08-25(0)	15781991
751104198	69137	08-24(0)	15781991
751104198	90077	09-04(0)	15781991
751104199	9476	08-10(0)	297958304
751104199	51928	10-07(0)	297958304
751104199	66257	07-05(0)	297958304
751104199	66450	06-29(0)	297958304
751104199	67115	07-17(0)	297958304
751104199	75617	06-25(0)	297958304
751104201	17021	06-19(0)	2423854420
751104201	18714	07-19(0)	2423854420
751104201	25642	07-10(0)	2423854420
751104201	26332	05-26(0)	2423854420
751104201	61852	07-24(0)	2423854420
751104202	16439	07-13(0)	2456323474
751104202	40174	10-01(0)	2456323474
751104202	75210	05-29(0)	2456323474
751104202	86775	07-11(0)	2456323474
751104202	89689	05-18(0)	2456323474
751104205	18866	05-17(0)	122254607
751104205	25929	06-14(0)	122254607
751104205	27043	07-14(0)	122254607
751104205	46270	06-03(0)	122254607
751104205	63314	07-09(0)	122254607
751104205	64391	09-13(0)	122254607
751104205	71343	06-01(0)	122254607
751104205	96901	07-12(0)	122254607
751104206	5937	09-12(0)	44575740
751104206	12881	09-18(0)	44575740
751104206	20493	05-18(0)	44575740
751104206	20609	08-07(0)	44575740
751104206	25369	08-01(0)	44575740
751104206	38689	05-25(0)	44575740
751104206	55551	08-25(0)	44575740
751104206	83031	07-22(0)	44575740
751104206	88420	10-02(0)	44575740
751104208	21071	08-04(0)	18180819
751104208	31384	06-14(0)	18180819
751104208	35782	07-18(0)	18180819
751104208	56194	09-22(0)	18180819
751104208	61976	06-27(0)	18180819
751104215	35881	07-29(0)	2331590442
751104215	72887	08-10(0)	2331590442
751104215	83072	07-02(0)	2331590442
751104215	94730	07-18(0)	2331590442
751104224	24688	06-11(0)	336349297
751104224	68277	05-30(0)	336349297
751104224	71901	10-07(0)	336349297
751104224	85792	08-09(0)	336349297
751104225	17116	07-31(0)	31153961
751104225	21658	07-02(0)	31153961
751104225	48426	06-28(0)	31153961
751104225	58722	08-29(0)	31153961
751104225	67165	10-10(0)	31153961
751104225	88812	10-08(0)	31153961
751104225	90579	10-10(0)	31153961
751104225	97249	05-23(0)	31153961
751104226	29015	08-04(0)	29068906
751104226	70096	09-01(0)	29068906
751104228	18570	07-09(0)	279303251
751104228	34369	09-02(0)	279303251
751104228	42610	10-14(0)	279303251
751104228	45413	06-03(0)	279303251
751104228	58263	10-14(0)	279303251
751104228	78523	06-19(0)	279303251
751104228	91056	06-01(0)	279303251
751104228	95141	10-10(0)	279303251
751104230	1993	07-27(0)	2338871
751104230	2167	07-13(0)	2338871
751104230	26539	08-02(0)	2338871
751104230	53961	08-03(0)	2338871
751104230	92821	06-30(0)	2338871
751104231	7215	08-02(0)	85854624
751104231	49409	09-30(0)	85854624
751104231	58415	07-17(0)	85854624
751104231	82610	06-17(0)	85854624
751104231	95743	05-28(0)	85854624
751104232	9021	06-03(0)	7370486
751104232	60641	09-04(0)	7370486
751104234	82823	06-05(0)	1827380054
751104234	83475	09-07(0)	1827380054
751104234	90557	05-29(0)	1827380054
751104236	2643	09-29(0)	23114399
751104236	4008	05-16(0)	23114399
751104236	17020	07-13(0)	23114399
751104236	32732	08-09(0)	23114399
751104236	56478	09-21(0)	23114399
751104236	97024	07-18(0)	23114399
751104236	98652	08-12(0)	23114399
751104237	16369	09-05(0)	24070908
751104237	60138	09-18(0)	24070908
751104237	62419	06-11(0)	24070908
751104237	76495	09-18(0)	24070908
751104237	79965	07-19(0)	24070908
751104238	24060	09-01(0)	573566653
751104238	57777	09-30(0)	573566653
751104238	63722	08-29(0)	573566653
751104238	76135	06-11(0)	573566653
751104238	82636	09-02(0)	573566653
751104238	92561	09-18(0)	573566653
751104239	1727	05-15(0)	43145272
751104239	45217	07-12(0)	43145272
751104239	92579	09-10(0)	43145272
751104240	3240	08-10(0)	18167730
751104240	15549	07-29(0)	18167730
751104240	20653	09-17(0)	18167730
751104240	78806	07-24(0)	18167730
751104240	93758	07-03(0)	18167730
751104241	16899	05-20(0)	49757816
751104241	19509	08-15(0)	49757816
751104241	68479	05-19(0)	49757816
751104241	68780	09-30(0)	49757816
751104241	78126	08-11(0)	49757816
751104241	83164	10-05(0)	49757816
751104241	96348	06-29(0)	49757816
751104245	16104	07-23(0)	126111623
751104245	36098	09-26(0)	126111623
751104245	52724	06-09(0)	126111623
751104245	59306	07-11(0)	126111623
751104245	67140	06-18(0)	126111623
751104245	69768	06-29(0)	126111623
751104246	9973	06-28(0)	2335716912
751104246	83231	08-15(0)	2335716912
751104248	25500	06-25(0)	4886969
751104248	50734	10-04(0)	4886969
751104248	86677	05-28(0)	4886969
751104250	12342	09-03(0)	494385135
751104250	13609	09-19(0)	494385135
751104250	24788	06-03(0)	494385135
751104250	81158	10-06(0)	494385135
751104251	13968	07-18(0)	44423957
751104251	20311	09-20(0)	44423957
751104251	31821	08-26(0)	44423957
751104251	37072	10-06(0)	44423957
751104251	65220	07-10(0)	44423957
751104251	65405	08-11(0)	44423957
751104251	71930	07-15(0)	44423957
751104252	30521	08-02(0)	42433398
751104252	34498	06-17(0)	42433398
751104252	56341	08-24(0)	42433398
751104252	68530	09-26(0)	42433398
751104252	70137	09-03(0)	42433398
751104252	70891	09-20(0)	42433398
751104252	72609	09-02(0)	42433398
751104252	73643	06-06(0)	42433398
751104252	74058	06-05(0)	42433398
751104252	74677	08-26(0)	42433398
751104252	75522	09-30(0)	42433398
751104252	83559	10-12(0)	42433398
751104252	84411	07-19(0)	42433398
751104252	87889	09-26(0)	42433398
751104253	15282	05-17(0)	36590100
751104253	42305	07-12(0)	36590100
751104258	7457	09-14(0)	412994491
751104258	28677	10-14(0)	412994491
751104258	42353	09-17(0)	412994491
751104258	43359	09-12(0)	412994491
751104258	82110	09-02(0)	412994491
751104258	82819	09-22(0)	412994491
751104258	83729	09-04(0)	412994491
751104258	93107	07-09(0)	412994491
751104260	4237	07-09(0)	86463515
751104260	4334	09-02(0)	86463515
751104260	19655	09-11(0)	86463515
751104260	29162	08-02(0)	86463515
751104260	63519	08-21(0)	86463515
751104260	66691	09-24(0)	86463515
751104264	34345	07-03(0)	49789988
751104264	35668	06-16(0)	49789988
751104264	61892	08-01(0)	49789988
751104264	67567	10-09(0)	49789988
751104264	72446	08-31(0)	49789988
751104265	30735	05-26(0)	38847503
751104265	43762	06-01(0)	38847503
751104265	54338	09-18(0)	38847503
751104265	76885	10-06(0)	38847503
751104266	7443	06-14(0)	1865250
751104266	18309	09-27(0)	1865250
751104266	26174	08-28(0)	1865250
751104266	26609	08-23(0)	1865250
751104266	40075	07-27(0)	1865250
751104266	52780	08-02(0)	1865250
751104266	61881	09-02(0)	1865250
751104266	90238	08-25(0)	1865250
751104267	38659	06-11(0)	6713436
751104267	80505	07-08(0)	6713436
751104267	97485	10-03(0)	6713436
751104269	55693	07-22(0)	2469433747
751104269	94533	05-21(0)	2469433747
751104270	12953	10-11(0)	2771719700
751104270	13794	10-03(0)	2771719700
751104270	42491	06-23(0)	2771719700
751104270	47326	05-26(0)	2771719700
751104270	69426	07-14(0)	2771719700
751104270	90651	06-23(0)	2771719700
751104271	11122	06-16(0)	184004353
751104271	13710	07-23(0)	184004353
751104271	32078	09-05(0)	184004353
751104271	59641	07-09(0)	184004353
751104271	62569	07-04(0)	184004353
751104271	72848	07-22(0)	184004353
751104272	40342	08-12(0)	774191922
751104272	48887	09-21(0)	774191922
751104272	68762	08-08(0)	774191922
751104275	13260	07-02(0)	9411007
751104275	26505	05-16(0)	9411007
751104275	42575	08-14(0)	9411007
751104275	56065	10-04(0)	9411007
751104275	69103	08-31(0)	9411007
751104275	89811	09-23(0)	9411007
751104275	98795	07-01(0)	9411007
751104279	22819	07-26(0)	2499940
751104279	40010	05-21(0)	2499940
751104279	50149	06-13(0)	2499940
751104279	50245	07-04(0)	2499940
751104279	80366	09-16(0)	2499940
751104279	85576	05-23(0)	2499940
751104279	90430	08-23(0)	2499940
751104279	98234	08-22(0)	2499940
751104281	9669	06-12(0)	582085836
751104281	13898	08-02(0)	582085836
751104281	41364	08-18(0)	582085836
751104281	45200	07-27(0)	582085836
751104281	46007	05-16(0)	582085836
751104281	48383	10-08(0)	582085836
751104281	54852	09-23(0)	582085836
751104281	77582	08-21(0)	582085836
751104281	95143	10-01(0)	582085836
751104282	370	07-06(0)	14576615
751104282	26427	07-30(0)	14576615
751104282	41638	07-22(0)	14576615
751104282	50199	09-18(0)	14576615
751104282	80961	08-10(0)	14576615
751104285	20591	09-28(0)	15040190
751104285	62035	07-29(0)	15040190
751104285	76254	07-24(0)	15040190
751104285	91619	07-14(0)	15040190
751104286	1984	08-04(0)	64119257
751104286	27346	06-08(0)	64119257
751104286	31717	07-30(0)	64119257
751104286	85414	07-09(0)	64119257
751104286	94020	07-28(0)	64119257
751104291	20995	06-07(0)	2430981
751104291	59728	07-15(0)	2430981
751104291	60562	09-18(0)	2430981
751104291	98076	09-05(0)	2430981
751104293	8586	07-07(0)	524264812
751104293	9004	07-18(0)	524264812
751104293	36096	09-14(0)	524264812
751104293	41815	08-20(0)	524264812
751104293	94006	08-04(0)	524264812
751104293	95294	10-02(0)	524264812
751104294	2635	09-01(0)	246538714
751104294	3439	08-26(0)	246538714
751104294	16852	06-10(0)	246538714
751104294	65906	09-12(0)	246538714
751104294	74207	08-29(0)	246538714
751104294	77902	08-22(0)	246538714
751104295	77912	09-02(0)	1781439727
751104296	8072	06-02(0)	309052178
751104296	61004	09-16(0)	309052178
751104296	61660	10-01(0)	309052178
751104298	23568	06-04(0)	140740673
751104298	23834	07-14(0)	140740673
751104298	52713	07-10(0)	140740673
751104298	90844	06-10(0)	140740673
751104298	93958	06-30(0)	140740673
751104300	36819	10-06(0)	42092621
751104300	85880	08-24(0)	42092621
751104300	88059	07-20(0)	42092621
751104300	92955	05-15(0)	42092621
751104302	8260	07-20(0)	76219313
751104302	12192	07-15(0)	76219313
751104302	19887	10-09(0)	76219313
751104302	21464	06-03(0)	76219313
751104302	42277	06-02(0)	76219313
751104302	46122	08-11(0)	76219313
751104302	86705	06-17(0)	76219313
751104302	92654	10-13(0)	76219313
751104303	31390	06-22(0)	2659242802
751104303	58713	09-06(0)	2659242802
751104303	67233	06-27(0)	2659242802
751104303	83920	07-11(0)	2659242802
751104305	4924	08-26(0)	1834099
751104305	13706	06-08(0)	1834099
751104305	22842	09-06(0)	1834099
751104305	50178	05-18(0)	1834099
751104305	74208	06-12(0)	1834099
751104305	77147	08-18(0)	1834099
751104305	83018	09-10(0)	1834099
751104305	84841	07-18(0)	1834099
751104306	3032	05-18(0)	50063955
751104306	9601	09-25(0)	50063955
751104306	24475	07-10(0)	50063955
751104306	90996	09-25(0)	50063955
751104307	76218	09-12(0)	7770861
751104307	82173	09-22(0)	7770861
751104308	13883	08-12(0)	6890651
751104308	16570	08-24(0)	6890651
751104308	25005	07-10(0)	6890651
751104308	34065	06-03(0)	6890651
751104308	41250	07-17(0)	6890651
751104308	64966	06-20(0)	6890651
751104308	86539	07-16(0)	6890651
751104308	90477	06-27(0)	6890651
751104308	99109	06-09(0)	6890651
751104313	8863	09-30(0)	757159976
751104313	15472	07-15(0)	757159976
751104313	15887	06-12(0)	757159976
751104313	16260	06-04(0)	757159976
751104313	40880	07-19(0)	757159976
751104313	50342	09-09(0)	757159976
751104313	57995	10-04(0)	757159976
751104313	61957	09-10(0)	757159976
751104313	62355	08-01(0)	757159976
751104313	71984	08-15(0)	757159976
751104313	72248	08-03(0)	757159976
751104313	72509	10-02(0)	757159976
751104313	76005	05-31(0)	757159976
751104313	76327	06-25(0)	757159976
751104313	97684	07-31(0)	757159976
751104314	29391	09-03(0)	58652876
751104314	31786	07-31(0)	58652876
751104314	41541	10-13(0)	58652876
751104314	91882	09-17(0)	58652876
751104314	99470	06-06(0)	58652876
751104315	22126	06-24(0)	296763078
751104315	66264	07-23(0)	296763078
751104316	13572	07-18(0)	71417005
751104316	25930	09-12(0)	71417005
751104316	77881	08-14(0)	71417005
751104316	78704	09-11(0)	71417005
751104316	96574	09-26(0)	71417005
751104316	97627	06-30(0)	71417005
751104318	18430	05-22(0)	88716353
751104318	81564	05-20(0)	88716353
751104318	86221	08-11(0)	88716353
751104318	91810	05-22(0)	88716353
751104320	21143	10-13(0)	44201674
751104320	23718	10-13(0)	44201674
751104320	55545	09-29(0)	44201674
751104320	56581	08-01(0)	44201674
751104321	36661	08-03(0)	2040905
751104321	77168	08-31(0)	2040905
751104321	85431	06-04(0)	2040905
751104321	99302	08-20(0)	2040905
751104325	1776	08-11(0)	214021388
751104325	57420	10-04(0)	214021388
751104326	43134	07-18(0)	175969772
751104326	50775	09-14(0)	175969772
751104326	77229	08-22(0)	175969772
751104326	88580	09-06(0)	175969772
751104326	94687	06-01(0)	175969772
751104326	95328	06-29(0)	175969772
751104328	10175	09-24(0)	7637706
751104328	30919	06-16(0)	7637706
751104328	32206	07-05(0)	7637706
751104328	87102	05-27(0)	7637706
751104329	15188	07-24(0)	160278733
751104329	17478	08-07(0)	160278733
751104329	24728	10-04(0)	160278733
751104329	68386	05-15(0)	160278733
751104329	77788	10-05(0)	160278733
751104329	88967	06-25(0)	160278733
751104329	94970	08-05(0)	160278733
751104330	11412	07-22(0)	56865849
751104330	36716	05-21(0)	56865849
751104330	50391	07-14(0)	56865849
751104330	52286	09-26(0)	56865849
751104330	56913	06-13(0)	56865849
751104330	58288	09-20(0)	56865849
751104330	73738	08-25(0)	56865849
751104330	92979	08-05(0)	56865849
751104331	8335	05-18(0)	41202648
751104331	56750	08-11(0)	41202648
751104331	57474	07-03(0)	41202648
751104331	58928	08-13(0)	41202648
751104331	88084	06-17(0)	41202648
751104332	11672	06-04(0)	237673012
751104332	18528	07-22(0)	237673012
751104332	46273	06-29(0)	237673012
751104332	62070	09-19(0)	237673012
751104332	64762	10-13(0)	237673012
751104332	92770	05-19(0)	237673012
751104334	28674	07-01(0)	1745540
751104334	37240	06-18(0)	1745540
751104334	38611	09-20(0)	1745540
751104334	43904	08-11(0)	1745540
751104334	59691	05-23(0)	1745540
751104334	70199	09-18(0)	1745540
751104334	72342	06-30(0)	1745540
751104334	82706	09-27(0)	1745540
751104335	87627	05-27(0)	156630845
751104338	34560	09-05(0)	24098646
751104338	87380	06-29(0)	24098646
751104339	26753	10-05(0)	80396156
751104339	59945	05-16(0)	80396156
751104339	65483	09-19(0)	80396156
751104339	72296	08-13(0)	80396156
751104339	84928	05-17(0)	80396156
751104342	18100	05-24(0)	2262405689
751104342	36314	08-29(0)	2262405689
751104342	90637	09-09(0)	2262405689
751104342	92951	09-08(0)	2262405689
751104343	42577	07-24(0)	1960757657
751104343	49336	05-17(0)	1960757657
751104343	66680	08-16(0)	1960757657
751104343	88282	10-05(0)	1960757657
751104349	7267	07-23(0)	79038747
751104349	26835	08-13(0)	79038747
751104349	31956	10-11(0)	79038747
751104349	48504	08-06(0)	79038747
751104349	75904	10-01(0)	79038747
751104349	83406	08-24(0)	79038747
751104350	52516	06-01(0)	7837764
751104354	42829	06-06(0)	8000311
751104354	51878	06-30(0)	8000311
751104354	55121	09-18(0)	8000311
751104354	72280	07-07(0)	8000311
751104354	95898	07-31(0)	8000311
751104356	12156	09-09(0)	26036400
751104356	20977	09-12(0)	26036400
751104356	27052	09-22(0)	26036400
751104356	28610	06-19(0)	26036400
751104356	32710	06-28(0)	26036400
751104356	40027	07-23(0)	26036400
751104356	48894	07-07(0)	26036400
751104356	57964	08-13(0)	26036400
751104356	64173	08-16(0)	26036400
751104356	93928	09-04(0)	26036400
751104356	96218	06-29(0)	26036400
751104359	22719	07-09(0)	495732439
751104359	23816	06-08(0)	495732439
751104359	88636	10-03(0)	495732439
751104362	43335	10-12(0)	86542799
751104362	72834	07-23(0)	86542799
751104362	79700	06-10(0)	86542799
751104366	13759	10-06(0)	901429477
751104366	15077	06-17(0)	901429477
751104366	42693	09-30(0)	901429477
751104366	59075	09-07(0)	901429477
751104366	67079	07-07(0)	901429477
751104366	76807	06-14(0)	901429477
751104366	77673	08-20(0)	901429477
751104366	86351	08-05(0)	901429477
751104370	208	08-29(0)	47252925
751104370	9099	05-26(0)	47252925
751104370	35919	05-16(0)	47252925
751104370	36974	05-27(0)	47252925
751104370	38898	05-19(0)	47252925
751104370	57956	07-14(0)	47252925
751104370	82068	07-06(0)	47252925
751104372	14184	06-19(0)	233425731
751104372	42286	08-13(0)	233425731
751104372	81765	07-31(0)	233425731
751104373	1158	10-08(0)	21974425
751104373	11114	08-03(0)	21974425
751104373	40064	06-02(0)	21974425
751104373	64725	07-19(0)	21974425
751104373	88673	05-19(0)	21974425
751104373	94608	10-08(0)	21974425
751104374	5961	09-29(0)	218636918
751104374	5965	09-07(0)	218636918
751104374	25520	09-13(0)	218636918
751104374	28868	05-17(0)	218636918
751104374	44109	06-28(0)	218636918
751104374	64181	09-07(0)	218636918
751104374	68959	07-02(0)	218636918
751104374	76061	09-16(0)	218636918
751104374	84852	08-30(0)	218636918
751104375	10038	08-02(0)	302878856
751104375	38330	08-19(0)	302878856
751104376	13565	10-13(0)	2208352653
751104376	32293	09-16(0)	2208352653
751104376	45279	05-25(0)	2208352653
751104376	64732	08-05(0)	2208352653
751104376	65301	10-08(0)	2208352653
751104376	70207	07-08(0)	2208352653
751104377	42455	05-23(0)	2336432416
751104377	79128	06-03(0)	2336432416
751104378	65156	08-20(0)	296852555
751104378	69628	06-09(0)	296852555
751104378	90759	08-15(0)	296852555
751104378	96028	08-31(0)	296852555
751104379	4028	09-02(0)	89875318
751104379	10665	06-03(0)	89875318
751104379	19663	06-16(0)	89875318
751104379	21656	10-04(0)	89875318
751104379	27305	08-05(0)	89875318
751104379	39404	08-28(0)	89875318
751104379	40910	07-17(0)	89875318
751104379	56515	08-05(0)	89875318
751104379	97137	09-14(0)	89875318
751104380	18389	08-22(0)	59186967
751104380	25215	06-23(0)	59186967
751104380	41217	09-18(0)	59186967
751104380	84357	09-17(0)	59186967
751104384	22870	07-17(0)	232312556
751104384	36610	06-24(0)	232312556
751104384	61955	10-04(0)	232312556
751104384	78574	06-20(0)	232312556
751104384	81442	05-31(0)	232312556
751104385	4140	08-07(0)	4664335
751104385	9925	07-28(0)	4664335
751104385	39806	05-16(0)	4664335
751104385	44990	07-19(0)	4664335
751104385	51289	08-29(0)	4664335
751104388	85961	05-17(0)	50387854
751104389	35876	09-22(0)	17977023
751104389	47775	08-31(0)	17977023
751104389	59907	08-05(0)	17977023
751104390	9849	06-12(0)	300522506
751104390	11535	08-27(0)	300522506
751104390	20585	09-20(0)	300522506
751104390	22558	09-21(0)	300522506
751104390	52021	08-22(0)	300522506
751104390	77400	06-05(0)	300522506
751104391	338	07-10(0)	310326317
751104391	8556	09-26(0)	310326317
751104391	57347	09-02(0)	310326317
751104391	58124	05-24(0)	310326317
751104391	73949	09-11(0)	310326317
751104391	86695	09-22(0)	310326317
751104392	8848	08-03(0)	348639928
751104392	23241	06-07(0)	348639928
751104392	25095	08-13(0)	348639928
751104392	28459	07-18(0)	348639928
751104392	43934	09-25(0)	348639928
751104392	55756	07-20(0)	348639928
751104392	72791	09-26(0)	348639928
751104392	74654	09-22(0)	348639928
751104392	79773	06-14(0)	348639928
751104393	28135	06-20(0)	2416270
751104393	90378	10-03(0)	2416270
751104393	98584	07-21(0)	2416270
751104398	69787	06-17(0)	2414318
751104399	8780	09-30(0)	44170572
751104399	18687	06-05(0)	44170572
751104399	64961	06-21(0)	44170572
751104399	84604	08-20(0)	44170572
751104399	98860	08-10(0)	44170572
751104401	3983	06-26(0)	13340916
751104401	28009	07-20(0)	13340916
751104401	33211	08-18(0)	13340916
751104401	33977	07-13(0)	13340916
751104401	76405	07-01(0)	13340916
751104401	91129	05-21(0)	13340916
751104402	13136	05-26(0)	55164470
751104402	21011	06-19(0)	55164470
751104402	24170	07-26(0)	55164470
751104402	52917	07-14(0)	55164470
751104402	70134	10-09(0)	55164470
751104402	95049	09-12(0)	55164470
751104404	11202	06-19(0)	73936618
751104404	16585	07-07(0)	73936618
751104404	45494	10-11(0)	73936618
751104404	50183	07-11(0)	73936618
751104404	72117	05-27(0)	73936618
751104404	85179	05-28(0)	73936618
751104406	31332	05-15(0)	2355334
751104406	33570	07-11(0)	2355334
